sample_definition,log_mstar_lo,log_mstar_hi,window_center,window_width,n,all_internal_marginal_r2,gas_mass_marginal_r2,dominant_internal_feature,dominant_candidate_feature,gas_mass_rank,gas_leave_one_out_r2_drop,gas_fraction_rank,sfr_rank
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.2,9.75,0.8999999999999986,3706,0.13823116511760608,0.07267458627865156,int_log_mgas,int_log_gas_fraction,1,0.05540303061279178,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.3,9.8,1.0,3951,0.13939595849607614,0.07067165053294647,int_log_mgas,int_log_gas_fraction,1,0.0505276880883786,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.4,9.850000000000001,1.0999999999999996,4187,0.13815412121799214,0.06890361323920727,int_log_mgas,int_log_gas_fraction,1,0.04590474780515644,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.5,9.9,1.1999999999999993,4414,0.1369715760567594,0.06457532934679697,int_log_mgas,int_log_gas_fraction,1,0.039067913051598624,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.55,9.925,1.25,4529,0.13477202237216784,0.06280420467507741,int_log_mgas,int_log_gas_fraction,1,0.03598560062152145,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.6,9.95,1.299999999999999,4631,0.13935539993407453,0.059210378705052746,int_log_mgas,int_log_gas_fraction,1,0.03476830709597989,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.7,10.0,1.3999999999999986,4757,0.13802514653387435,0.05304052946754842,int_log_mgas,int_log_gas_fraction,1,0.029740574805710518,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.75,10.025,1.4499999999999993,4816,0.13458943755299776,0.04894101145559834,int_log_mgas,int_log_gas_fraction,1,0.02792114718231442,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.3,10.8,10.05,1.5,4870,0.1377972827888625,0.04719048540760143,int_log_mgas,int_log_gas_fraction,1,0.027215560459528054,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,9.8,9.600000000000001,0.40000000000000036,1860,0.08996508669534542,0.061815347593401626,int_log_mgas,int_log_gas_fraction,1,0.060537655970293036,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,9.9,9.65,0.5,2211,0.11045819851532701,0.06926087278449145,int_log_mgas,int_log_gas_fraction,1,0.06316947756895275,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.0,9.7,0.5999999999999996,2529,0.12382777368954512,0.07264210507198948,int_log_mgas,int_log_gas_fraction,1,0.06063680298877969,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.1,9.75,0.6999999999999993,2880,0.13259730944413692,0.07172679119425457,int_log_mgas,int_log_gas_fraction,1,0.05554602979367834,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.2,9.8,0.7999999999999989,3176,0.1326181990792392,0.06798349917121713,int_log_mgas,int_log_gas_fraction,1,0.048494897163093326,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.3,9.850000000000001,0.9000000000000004,3421,0.13369575686689533,0.06499572939527357,int_log_mgas,int_log_gas_fraction,1,0.04039765795443662,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.4,9.9,1.0,3657,0.1392986521176575,0.06533020265187597,int_log_mgas,int_log_gas_fraction,1,0.03689374435456344,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.5,9.95,1.0999999999999996,3884,0.14008545971661718,0.062328939523755233,int_log_mgas,int_log_gas_fraction,1,0.031577685731272676,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.55,9.975000000000001,1.1500000000000004,3999,0.1413719133412861,0.06275051732679879,int_log_mgas,int_log_gas_fraction,1,0.03089539849927342,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.6,10.0,1.1999999999999993,4101,0.14612941090762585,0.05860386184901842,int_log_mgas,int_log_gas_fraction,1,0.02773218433848812,1,2
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.7,10.05,1.299999999999999,4227,0.14379778092480394,0.04952172680538641,int_log_mgas,int_log_gas_fraction,1,0.023222963262033047,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.75,10.075,1.3499999999999996,4286,0.14094473047073994,0.04498190676939212,int_log_mgas,int_log_gas_fraction,1,0.020273721097718966,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.8,10.100000000000001,1.4000000000000004,4340,0.14575049727963052,0.044859935882738955,int_log_mgas,int_log_gas_fraction,1,0.02063262324039422,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.4,10.9,10.15,1.5,4422,0.1419085722317558,0.04098342362554255,int_log_mgas,int_log_gas_fraction,1,0.019305412742675554,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,9.9,9.7,0.40000000000000036,1703,0.10189667136322084,0.06887313399506584,int_log_mgas,int_log_gas_fraction,1,0.061905227621720876,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.0,9.75,0.5,2021,0.11738156640591957,0.07527208781773309,int_log_mgas,int_log_gas_fraction,1,0.06446212511896765,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.1,9.8,0.5999999999999996,2372,0.12664816423400949,0.07514533167471571,int_log_mgas,int_log_gas_fraction,1,0.05559524330945195,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.2,9.85,0.6999999999999993,2668,0.12947854416843857,0.07204860470331828,int_log_mgas,int_log_gas_fraction,1,0.04783402236445605,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.3,9.9,0.8000000000000007,2913,0.13717968870583194,0.06813979150956342,int_log_mgas,int_log_gas_fraction,1,0.04068256216913177,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.4,9.95,0.9000000000000004,3149,0.13767372699759106,0.06530267366916401,int_log_mgas,int_log_gas_fraction,1,0.03543977432337392,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.5,10.0,1.0,3376,0.13768137239360595,0.061330969922644724,int_log_mgas,int_log_gas_fraction,1,0.028628282803655425,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.55,10.025,1.0500000000000007,3491,0.14588420240046573,0.06101628498360484,int_log_mgas,int_log_gas_fraction,1,0.027528872284366734,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.6,10.05,1.0999999999999996,3593,0.14656510435236714,0.05667610843120435,int_log_mgas,int_log_gas_fraction,1,0.025635155518514474,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.7,10.1,1.1999999999999993,3719,0.1464029201594635,0.04843857589875822,int_log_mgas,int_log_gas_fraction,1,0.019883838971637424,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.75,10.125,1.25,3778,0.14402756389151034,0.0452961503276508,int_log_mgas,int_log_gas_fraction,1,0.019466051063034062,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.8,10.15,1.3000000000000007,3832,0.1461884748704005,0.04163222536836045,int_log_mgas,int_log_gas_fraction,1,0.01693102842876043,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,10.9,10.2,1.4000000000000004,3914,0.1449071487303833,0.03627080308271455,int_log_mgas,int_log_gas_fraction,1,0.015285544088003422,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.5,11.0,10.25,1.5,3972,0.14251586638477573,0.03536564425361946,int_log_mgas,int_log_gas_fraction,1,0.01680410856095349,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.0,9.775,0.4499999999999993,1784,0.11601464707481374,0.0752922076270355,int_log_mgas,int_log_gas_fraction,1,0.06288842353688895,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.1,9.825,0.5499999999999989,2135,0.12668364432111315,0.07051637193589749,int_log_mgas,int_log_gas_fraction,1,0.05441533302866555,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.2,9.875,0.6499999999999986,2431,0.131902350560921,0.0705620773642727,int_log_mgas,int_log_gas_fraction,1,0.04742227803776805,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.3,9.925,0.75,2676,0.13262759882014247,0.06382060823594726,int_log_mgas,int_log_gas_fraction,1,0.03845428596149458,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.4,9.975000000000001,0.8499999999999996,2912,0.13944734344750048,0.06574612403781133,int_log_mgas,int_log_gas_fraction,1,0.033709580834206276,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.5,10.025,0.9499999999999993,3139,0.1439886035888881,0.06320730809381722,int_log_mgas,int_log_gas_fraction,1,0.027844826798055833,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.55,10.05,1.0,3254,0.14441444178631063,0.061624570828175934,int_log_mgas,int_log_gas_fraction,1,0.026838489829332957,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.6,10.075,1.049999999999999,3356,0.1488260535674344,0.05376738179640239,int_log_mgas,int_log_gas_fraction,1,0.023821141899802722,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.7,10.125,1.1499999999999986,3482,0.14858938501765057,0.046530286982055497,int_log_mgas,int_log_gas_fraction,1,0.0184317048691372,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.75,10.15,1.1999999999999993,3541,0.14843619860100316,0.04260077923328659,int_log_mgas,int_log_gas_fraction,1,0.016246689517519508,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.8,10.175,1.25,3595,0.1496620692345722,0.040331419109215366,int_log_mgas,int_log_gas_fraction,1,0.015297680177544126,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,10.9,10.225000000000001,1.3499999999999996,3677,0.15207753016400002,0.036521128212949255,int_log_mgas,int_log_gas_fraction,1,0.014506807774631425,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.55,11.0,10.275,1.4499999999999993,3735,0.14515467754032163,0.034498065118204885,int_log_mgas,int_log_gas_fraction,1,0.014486398178499726,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.0,9.8,0.40000000000000036,1555,0.1081377631328028,0.07944315377445202,int_log_mgas,int_log_gas_fraction,1,0.06435259544966895,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.1,9.85,0.5,1906,0.1318652854384322,0.08318301598370123,int_log_mgas,int_log_gas_fraction,1,0.06092549519739157,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.2,9.899999999999999,0.5999999999999996,2202,0.13532038234783691,0.07721343095177877,int_log_mgas,int_log_gas_fraction,1,0.04834363801912722,1,2
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.3,9.95,0.7000000000000011,2447,0.13678437995365744,0.0731444391510977,int_log_mgas,int_log_gas_fraction,1,0.043390405219450284,1,2
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.4,10.0,0.8000000000000007,2683,0.14310065096121283,0.07075113125241708,int_log_mgas,int_log_gas_fraction,1,0.03250813230444666,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.5,10.05,0.9000000000000004,2910,0.1477036063439411,0.0678063264738486,int_log_mgas,int_log_gas_fraction,1,0.027446828291287417,1,2
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.55,10.075,0.9500000000000011,3025,0.15100410330469374,0.06905914303826663,int_log_mgas,int_log_gas_fraction,1,0.028079479350333614,1,2
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.6,10.1,1.0,3127,0.15338664208544664,0.05929997531369105,int_log_mgas,int_log_gas_fraction,1,0.022415806296716412,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.7,10.149999999999999,1.0999999999999996,3253,0.15594456869186674,0.05065762570517243,int_log_mgas,int_log_gas_fraction,1,0.018700365049046652,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.75,10.175,1.1500000000000004,3312,0.152416248044717,0.04619527496824813,int_log_mgas,int_log_gas_fraction,1,0.016484555068136286,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.8,10.2,1.200000000000001,3366,0.153669496567808,0.04395360467710835,int_log_mgas,int_log_gas_fraction,1,0.015581412758927327,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,10.9,10.25,1.3000000000000007,3448,0.15124812307906335,0.03854201660122378,int_log_mgas,int_log_gas_fraction,1,0.013733236728050768,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.6,11.0,10.3,1.4000000000000004,3506,0.15167069781964088,0.03744437825367,int_log_mgas,int_log_gas_fraction,1,0.01525464409887628,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.1,9.899999999999999,0.40000000000000036,1448,0.1238700844946285,0.08308321730435525,int_log_mgas,int_log_gas_fraction,1,0.061658468029388874,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.2,9.95,0.5,1744,0.13152655686161627,0.08029398788207784,int_log_mgas,int_log_gas_fraction,1,0.0508805771770634,1,2
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.3,10.0,0.6000000000000014,1989,0.1406760772819543,0.07347955754592456,int_log_mgas,int_log_gas_fraction,1,0.04030187817032155,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.4,10.05,0.7000000000000011,2225,0.1541049593974777,0.07673546411252741,int_log_mgas,int_log_gas_fraction,1,0.03366375466229937,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.5,10.1,0.8000000000000007,2452,0.15724205544348585,0.07173642743384123,int_log_mgas,int_log_gas_fraction,1,0.02887134880851372,1,2
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.55,10.125,0.8500000000000014,2567,0.15704933854543965,0.06790522030490906,int_log_mgas,int_log_gas_fraction,1,0.02497822163973057,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.6,10.149999999999999,0.9000000000000004,2669,0.16349718963153975,0.059445911089096914,int_log_mgas,int_log_gas_fraction,1,0.02155187261763586,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.7,10.2,1.0,2795,0.17042935802246312,0.049228042836843316,int_log_mgas,int_log_gas_fraction,1,0.014835301700845627,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.75,10.225,1.0500000000000007,2854,0.16392819959483362,0.043899844091611934,int_log_mgas,int_log_gas_fraction,1,0.015159705098109932,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.8,10.25,1.1000000000000014,2908,0.1649652214974287,0.040418832705578805,int_log_mgas,int_log_gas_fraction,1,0.012311559777516023,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,10.9,10.3,1.200000000000001,2990,0.1633160087483264,0.03551404089140783,int_log_mgas,int_log_gas_fraction,1,0.012259629175926101,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,11.0,10.35,1.3000000000000007,3048,0.1538226918412291,0.032886447287897635,int_log_mgas,int_log_gas_fraction,1,0.0126680060572395,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.7,11.2,10.45,1.5,3105,0.14941107610074245,0.028030965633009913,int_log_mgas,int_log_gas_fraction,1,0.01185865911452455,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.3,10.05,0.5,1561,0.13335729597497392,0.06995614505871371,int_log_mgas,int_log_gas_fraction,1,0.033148533615020126,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.4,10.100000000000001,0.5999999999999996,1797,0.15061001660851261,0.07185818681703468,int_log_mgas,int_log_gas_fraction,1,0.029338071110592445,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.5,10.15,0.6999999999999993,2024,0.15644388954509833,0.06795034227328123,int_log_mgas,int_log_gas_fraction,1,0.02299371175845133,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.55,10.175,0.75,2139,0.1559356242591499,0.06157704345132334,int_log_mgas,int_log_gas_fraction,1,0.017766555597748868,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.6,10.2,0.7999999999999989,2241,0.1669810160636795,0.05546125528648668,int_log_mgas,int_log_gas_fraction,1,0.016457794120719627,1,6
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.7,10.25,0.8999999999999986,2367,0.1685342656564459,0.04522036566023244,int_log_mgas,int_log_gas_fraction,1,0.012338562149985854,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.75,10.275,0.9499999999999993,2426,0.1655634851333783,0.04269291402817993,int_log_mgas,int_log_gas_fraction,1,0.011357279844202095,1,6
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.8,10.3,1.0,2480,0.16445006044920082,0.03824145348475308,int_log_mgas,int_log_gas_fraction,1,0.00889580931682582,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,10.9,10.350000000000001,1.0999999999999996,2562,0.16241236189581315,0.03352766491800607,int_log_mgas,int_log_gas_fraction,1,0.00825669587021699,1,6
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,11.0,10.4,1.1999999999999993,2620,0.15978301500819775,0.029577662966071783,int_log_mgas,int_log_mstar,1,0.008772929590503187,2,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.8,11.2,10.5,1.3999999999999986,2677,0.1540734628289388,0.02638607835095136,int_log_mgas,int_log_mstar,1,0.008789667963944425,2,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.3,10.100000000000001,0.40000000000000036,1210,0.1117359963664992,0.0527432757395111,int_log_mgas,int_log_gas_fraction,1,0.025891740230523597,1,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.4,10.15,0.5,1446,0.1437525415340523,0.06365102727070614,int_log_mgas,int_log_gas_fraction,1,0.02103516082661122,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.5,10.2,0.5999999999999996,1673,0.15407587403536335,0.057089954697509826,int_log_mgas,int_log_gas_fraction,1,0.015393223939803857,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.55,10.225000000000001,0.6500000000000004,1788,0.15498335901685076,0.059776041238881666,int_log_mgas,int_log_gas_fraction,1,0.0139495214576551,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.6,10.25,0.6999999999999993,1890,0.15850454606740388,0.04937248337932648,int_log_mgas,int_log_gas_fraction,1,0.009845543911136234,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.7,10.3,0.7999999999999989,2016,0.17413641090989307,0.04116068359738048,int_log_mgas,int_log_gas_fraction,1,0.007433845975420517,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.75,10.325,0.8499999999999996,2075,0.16446647867923334,0.03513306443718189,int_log_mgas,int_log_gas_fraction,1,0.0069734802352844905,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.8,10.350000000000001,0.9000000000000004,2129,0.17514485059481694,0.02908103340520754,int_log_mgas,int_log_mstar,1,0.005300396660119888,2,6
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,10.9,10.4,1.0,2211,0.16278762844507944,0.025124378700433186,int_log_mgas,int_log_mstar,1,0.0027251121474529683,2,5
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,11.0,10.45,1.0999999999999996,2269,0.14890509535121618,0.02582175458745614,int_log_mgas,int_log_mstar,1,0.004874142456466446,2,3
gas_particles_ge_100_and_log_sfr_gt_minus5,9.9,11.2,10.55,1.299999999999999,2326,0.14740279805544543,0.022730961066280753,int_log_mgas,int_log_mstar,1,0.005366105094705753,2,5
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,10.4,10.2,0.40000000000000036,1128,0.11971701607824536,0.047792289926658904,int_log_mgas,int_log_gas_fraction,1,0.011775172964162639,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,10.5,10.25,0.5,1355,0.13820987186336073,0.04498012883483801,int_log_mgas,int_log_gas_fraction,1,0.004902478865670135,1,6
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,10.55,10.275,0.5500000000000007,1470,0.13780343800799102,0.04579104904618195,int_log_mgas,int_log_gas_fraction,1,0.005278685387482385,1,5
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,10.6,10.3,0.5999999999999996,1572,0.16764958040432054,0.04137403141397579,int_log_mgas,int_log_gas_fraction,1,0.004720566893676392,1,4
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,10.7,10.35,0.6999999999999993,1698,0.1655117061513294,0.03323737369961002,int_log_rstar,int_log_mstar,2,0.0012762912933901305,2,5
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,10.75,10.375,0.75,1757,0.16074863325378502,0.03032909394532901,int_log_rstar,int_log_mstar,2,0.0020281755888221786,2,5
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,10.8,10.4,0.8000000000000007,1811,0.16498423932766226,0.028885007747324318,int_log_rstar,int_log_mstar,2,0.002436852221021135,2,5
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,10.9,10.45,0.9000000000000004,1893,0.15839158511546522,0.02153193496451336,int_log_rstar,int_log_mstar,2,0.0018976095553641659,2,4
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,11.0,10.5,1.0,1951,0.1505754252554493,0.020281091251163647,int_log_rstar,int_log_mstar,3,0.0010942810107403278,2,5
gas_particles_ge_100_and_log_sfr_gt_minus5,10.0,11.2,10.6,1.1999999999999993,2008,0.14019931207073272,0.015706768432983326,int_log_mgas,int_log_mstar,1,0.0020191864525479775,2,5
gas_particles_ge_300_and_log_sfr_gt_minus5,9.0,9.8,9.4,0.8000000000000007,4234,0.12331459988206736,0.05596452559053594,int_log_mgas,int_log_gas_fraction,1,0.06658349765666763,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.0,9.9,9.45,0.9000000000000004,4585,0.13094675933722874,0.05923148710387635,int_log_mgas,int_log_gas_fraction,1,0.06776375348392374,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.0,10.0,9.5,1.0,4903,0.13499831426985637,0.06041034468633119,int_log_mgas,int_log_gas_fraction,1,0.06568705067332076,1,5
gas_particles_ge_300_and_log_sfr_gt_minus5,9.0,10.1,9.55,1.0999999999999996,5254,0.13727192848839295,0.06027859404757585,int_log_mgas,int_log_gas_fraction,1,0.06250176733485249,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.0,10.2,9.6,1.1999999999999993,5550,0.13380934622182622,0.05683103533530931,int_log_mgas,int_log_gas_fraction,1,0.05791853717946466,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.0,10.3,9.65,1.3000000000000007,5795,0.1338209060344364,0.056752206820513074,int_log_mgas,int_log_gas_fraction,1,0.05397188254907123,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.0,10.4,9.7,1.4000000000000004,6031,0.13370105784617356,0.056976927799412436,int_log_mgas,int_log_gas_fraction,1,0.05167189689133142,1,5
gas_particles_ge_300_and_log_sfr_gt_minus5,9.0,10.5,9.75,1.5,6258,0.13229230086080518,0.05616948742621247,int_log_mgas,int_log_gas_fraction,1,0.04683354554974811,1,6
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,9.8,9.45,0.7000000000000011,3573,0.12171641447169765,0.05655134169247514,int_log_mgas,int_log_gas_fraction,1,0.06215736331473526,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,9.9,9.5,0.8000000000000007,3924,0.13097029306232932,0.06055375955481568,int_log_mgas,int_log_gas_fraction,1,0.06376604765679675,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,10.0,9.55,0.9000000000000004,4242,0.1357582546086062,0.06362250554475904,int_log_mgas,int_log_gas_fraction,1,0.0627256427561223,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,10.1,9.6,1.0,4593,0.1368768592344956,0.061672079592920925,int_log_mgas,int_log_gas_fraction,1,0.05844009989052745,1,5
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,10.2,9.649999999999999,1.0999999999999996,4889,0.13592707680964947,0.06054561260641589,int_log_mgas,int_log_gas_fraction,1,0.05476782024069776,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,10.3,9.7,1.200000000000001,5134,0.13504910904234732,0.05951046039159946,int_log_mgas,int_log_gas_fraction,1,0.05037239040093294,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,10.4,9.75,1.3000000000000007,5370,0.1341633584705499,0.057106257765739965,int_log_mgas,int_log_gas_fraction,1,0.04516026162620823,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,10.5,9.8,1.4000000000000004,5597,0.13182853529995556,0.05637697780213061,int_log_mgas,int_log_gas_fraction,1,0.04175471982168688,1,5
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,10.55,9.825,1.450000000000001,5712,0.1328654983590625,0.05478891833522612,int_log_mgas,int_log_gas_fraction,1,0.03972985076165442,1,5
gas_particles_ge_300_and_log_sfr_gt_minus5,9.1,10.6,9.85,1.5,5814,0.1317582817964412,0.0511322722872766,int_log_mgas,int_log_gas_fraction,1,0.03697362257410536,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,9.8,9.5,0.6000000000000014,2977,0.11999289965377324,0.061558605377773856,int_log_mgas,int_log_gas_fraction,1,0.06563599170691678,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,9.9,9.55,0.7000000000000011,3328,0.12391303700527523,0.058819699402788195,int_log_mgas,int_log_gas_fraction,1,0.06165735731260144,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.0,9.6,0.8000000000000007,3646,0.13167443485640395,0.06518014174578934,int_log_mgas,int_log_gas_fraction,1,0.06293521880000519,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.1,9.649999999999999,0.9000000000000004,3997,0.13401268948020945,0.06588314535203182,int_log_mgas,int_log_gas_fraction,1,0.05857242666347312,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.2,9.7,1.0,4293,0.13364388915499875,0.0648466734400161,int_log_mgas,int_log_gas_fraction,1,0.05452439181161761,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.3,9.75,1.1000000000000014,4538,0.13006677287961385,0.058982189934855406,int_log_mgas,int_log_gas_fraction,1,0.04795951667394566,1,5
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.4,9.8,1.200000000000001,4774,0.13366378109038057,0.06129977840326731,int_log_mgas,int_log_gas_fraction,1,0.04512848401028682,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.5,9.85,1.3000000000000007,5001,0.1320900585792247,0.0587060192625021,int_log_mgas,int_log_gas_fraction,1,0.0402352441269542,1,4
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.55,9.875,1.3500000000000014,5116,0.13113810348576854,0.05670441219610117,int_log_mgas,int_log_gas_fraction,1,0.03708404691271883,1,3
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.6,9.899999999999999,1.4000000000000004,5218,0.1327105081846855,0.05439987516033462,int_log_mgas,int_log_gas_fraction,1,0.03463112444200245,1,5
gas_particles_ge_300_and_log_sfr_gt_minus5,9.2,10.7,9.95,1.5,5344,0.13124351171084003,0.04810839761697333,int_log_mgas,int_log_gas_fraction,1,0.031051141637250756,1,3
