sample_definition,log_mstar_lo,log_mstar_hi,window_center,window_width,bootstrap_mode,n,score_available,target_variance,log_mgas_variance,log_gas_fraction_variance,l3_r2,l3_plus_gas_mass_r2,gas_mass_marginal_r2,l3_plus_gas_fraction_r2,gas_fraction_marginal_r2,l3_plus_all_internal_r2,all_internal_marginal_r2,l3_plus_internal_excluding_gas_r2,internal_excluding_gas_marginal_r2,l3_plus_sfr_r2,sfr_marginal_r2,l3_plus_gas_mass_and_sfr_r2,gas_mass_and_sfr_marginal_r2,dominant_internal_feature,dominant_candidate_feature,carrier_ranking_method,gas_mass_rank,gas_leave_one_out_r2_drop,gas_fraction_rank,gas_fraction_rank_method,sfr_rank,single_marginal__int_log_mstar,single_marginal__int_log_mgas,single_marginal__int_log_sfr,single_marginal__int_log_ssfr,single_marginal__int_log_rstar,single_marginal__int_metallicity,single_marginal__int_log_gas_fraction,gas_mass_marginal_ci_lo,gas_mass_marginal_ci_hi,all_internal_marginal_ci_lo,all_internal_marginal_ci_hi
gas_particles_ge_100,9.6,10.55,10.075,0.9500000000000011,paired_bootstrap_24,3107,True,0.050782214803074266,0.06599208939828222,0.05636829969715021,0.18578357906331905,0.2383911344903022,0.052607555426983144,0.3233635973936976,0.13758001833037853,0.33013869722239,0.14435511815907093,0.30855868497224104,0.12277510590892199,0.19274996198379613,0.006966382920477077,0.24926758294710744,0.06348400388378839,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.02158001225014894,1,single_feature_candidate_marginal,2,0.10156189307755409,0.052607555426983144,0.006966382920477077,0.01595152186156501,0.005170055908743643,0.05811937119637839,0.13758001833037853,0.039232896085237216,0.06086323445605661,0.1265406256913123,0.16633557589672868
gas_particles_ge_100,9.6,10.75,10.175,1.1500000000000004,paired_bootstrap_24,3525,True,0.05276678426302595,0.07960736766656099,0.0725779754717249,0.2074554353308618,0.2427924044120866,0.0353369690812248,0.33598883717093886,0.12853340184007706,0.3569514114451611,0.14949597611429932,0.3465007581874161,0.1390453228565543,0.21410837985213554,0.00665294452127374,0.24908754359860588,0.04163210826774408,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.010450653257745024,1,single_feature_candidate_marginal,3,0.11807645243283865,0.0353369690812248,0.00665294452127374,0.015229250090632585,0.004185102874342206,0.0635360299886924,0.12853340184007706,0.026504056938698305,0.04211822203409669,0.13032379710966113,0.1624970952603148
gas_particles_ge_300,9.0,10.55,9.775,1.5500000000000007,point_estimate,6454,True,0.06124691547022695,0.09756124006576762,0.06642997248407707,0.18143734949626628,0.22915004157003316,0.04771269207376688,0.30495478323510117,0.12351743373883489,0.3099393401021569,0.12850199060589063,0.2689260242247027,0.08748867472843641,0.1837857893275955,0.0023484398313292354,0.2382367891251918,0.05679943962892553,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.041013315877454215,1,single_feature_candidate_marginal,2,0.07111268881545935,0.04771269207376688,0.0023484398313292354,0.012827986562826382,0.0003444476767264504,0.0504260255339429,0.12351743373883489,,,,
gas_particles_ge_300,9.0,10.75,9.875,1.75,point_estimate,6872,True,0.06315824957535786,0.11358482635404318,0.08176914254363797,0.2063599607437782,0.23994191807073378,0.0335819573269556,0.32188211331189975,0.11552215256812157,0.3284586561838608,0.12209869544008259,0.2995579884953643,0.09319802775158612,0.2088039541681141,0.002443993424335905,0.2488864117168977,0.04252645097311952,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.028900667688496473,1,single_feature_candidate_marginal,3,0.07543080439946878,0.0335819573269556,0.002443993424335905,0.010166633018966198,0.0002872617418764045,0.051669199100729174,0.11552215256812157,,,,
gas_particles_ge_300,9.1,10.55,9.825,1.450000000000001,point_estimate,5793,True,0.05836345170012765,0.09095309746238366,0.06284576232842498,0.18088614109387158,0.22902128018563667,0.04813513909176509,0.3072136982834427,0.12632755718957112,0.31111971333923993,0.13023357224536836,0.27439535107364454,0.09350920997977297,0.18346561522779742,0.002579474133925841,0.23793810407207952,0.05705196297820794,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03672436226559539,1,single_feature_candidate_marginal,2,0.07705263035788606,0.04813513909176509,0.002579474133925841,0.013239800232384802,0.0001496826730794376,0.05119517748225372,0.12632755718957112,,,,
gas_particles_ge_300,9.1,10.75,9.925,1.6500000000000004,point_estimate,6211,True,0.06038207382696844,0.10655894774517495,0.0782921128282912,0.2079824663720448,0.2413684663702968,0.03338599999825201,0.32507479445726134,0.11709232808521655,0.3318706867086562,0.12388822033661143,0.30780993778615884,0.09982747141411405,0.2112707784182505,0.0032883120462057214,0.24931854735575526,0.04133608098371047,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.024060748922497377,1,single_feature_candidate_marginal,3,0.08165351970812737,0.03338599999825201,0.0032883120462057214,0.01142862411859405,-0.00017637861850991476,0.0527112442089723,0.11709232808521655,,,,
gas_particles_ge_300,9.2,10.55,9.875,1.3500000000000014,point_estimate,5197,True,0.05720774731935114,0.08527271794178465,0.05985863132581055,0.17530432846827654,0.22568606232279534,0.0503817338545188,0.3019348736059645,0.12663054513768796,0.30467657716763624,0.1293722486993597,0.27056533996696397,0.09526101149868743,0.179337061058517,0.004032732590240451,0.23412462377563922,0.058820295307362686,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03411123720067227,1,single_feature_candidate_marginal,3,0.07740152554430019,0.0503817338545188,0.004032732590240451,0.01438485303936568,0.000643472535217654,0.05099809024262106,0.12663054513768796,,,,
gas_particles_ge_300,9.2,10.75,9.975,1.5500000000000007,point_estimate,5615,True,0.059226030618779214,0.1004693780174513,0.07542790298490654,0.20493659421709465,0.23956599579754717,0.034629401580452523,0.32233282135820407,0.11739622714110942,0.32889874857968515,0.1239621543625905,0.30671714964302704,0.1017805554259324,0.20906163914490755,0.004125044927812904,0.24705047743855832,0.04211388322146367,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.02218159893665811,1,single_feature_candidate_marginal,2,0.08342386335269503,0.034629401580452523,0.004125044927812904,0.012378935676074676,1.1223200818116785e-05,0.05162163148165905,0.11739622714110942,,,,
gas_particles_ge_300,9.3,10.55,9.925,1.25,point_estimate,4610,True,0.053363275488719296,0.0792554360241038,0.05797641299931659,0.19262617814598604,0.2465732214069706,0.05394704326098457,0.32302471596213544,0.1303985378161494,0.3268555868797348,0.13422940873374878,0.29321864735629094,0.1005924692103049,0.197556068044519,0.004929889898532963,0.2562636987116808,0.06363752056569477,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.033636939523443876,1,single_feature_candidate_marginal,2,0.0812986525291588,0.05394704326098457,0.004929889898532963,0.01526141783839502,0.001471054924893439,0.053325475960744634,0.1303985378161494,,,,
gas_particles_ge_300,9.3,10.75,10.025,1.4499999999999993,point_estimate,5028,True,0.055520601243766635,0.09399827939909629,0.07370460984448285,0.21545737415569216,0.25177688422408956,0.0363195100683974,0.33720945407184405,0.12175207991615189,0.34663774223997157,0.1311803680842794,0.3263900204655606,0.11093264630986843,0.22011852105196242,0.004661146896270257,0.259274741872876,0.043817367717183864,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.020247721774410976,1,single_feature_candidate_marginal,2,0.09068242355279932,0.0363195100683974,0.004661146896270257,0.013165554916391792,0.0011760386165680647,0.05547540331136808,0.12175207991615189,,,,
gas_particles_ge_300,9.4,10.55,9.975000000000001,1.1500000000000004,point_estimate,4080,True,0.05172912426081323,0.07421008266844566,0.05672939742724258,0.1925239993538008,0.24482222013025493,0.05229822077645413,0.3262246725829706,0.13370067322916981,0.32970623676108285,0.13718223740728205,0.30344266667106906,0.11091866731726827,0.19855086222437351,0.006026862870572719,0.2531697467749998,0.06064574742119902,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.026263570090013788,1,single_feature_candidate_marginal,2,0.09132319502744154,0.05229822077645413,0.006026862870572719,0.017147652887367387,0.0016952482661521662,0.05456952500917453,0.13370067322916981,,,,
gas_particles_ge_300,9.4,10.75,10.075,1.3499999999999996,point_estimate,4498,True,0.05389564640153169,0.08853154898992295,0.07263210989644156,0.21511367098649165,0.2497224046715838,0.03460873368509215,0.3412010481649304,0.12608737717843876,0.35373567352804375,0.1386220025415521,0.3389951425297443,0.12388147154325263,0.21996768558291907,0.004854014596427425,0.2563112632790433,0.041197592292551655,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.014740530998299473,1,single_feature_candidate_marginal,2,0.10380480772189865,0.03460873368509215,0.004854014596427425,0.013575592550754967,0.0014021012572539016,0.05900676550835238,0.12608737717843876,,,,
gas_particles_ge_300,9.5,10.55,10.025,1.0500000000000007,point_estimate,3572,True,0.0515546020187131,0.06902135578682889,0.05619032438683696,0.19606755573894302,0.24819098325924313,0.05212342752030011,0.33069431533518373,0.1346267595962407,0.33266031551508446,0.13659275977614144,0.30838968965192937,0.11232213391298634,0.20194948759874984,0.005881931859806816,0.2570758263938119,0.06100827065486886,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.024270625863155093,1,single_feature_candidate_marginal,2,0.0942573278096393,0.05212342752030011,0.005881931859806816,0.015857163256212253,0.002034957877224769,0.0536313842611843,0.1346267595962407,,,,
gas_particles_ge_300,9.5,10.75,10.125,1.25,point_estimate,3990,True,0.053680784254310165,0.08296581292560026,0.07232303618229004,0.2148419327970057,0.24907889954097814,0.03423696674397245,0.34129709172402656,0.12645515892702086,0.3571359139952922,0.1422939811982865,0.344686522077022,0.1298445892800163,0.2203756651415159,0.0055337323445102116,0.25594002706797925,0.04109809427097355,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.012449391918270214,1,single_feature_candidate_marginal,3,0.11082650387657333,0.03423696674397245,0.0055337323445102116,0.014064706889672957,0.0019021735264589945,0.06011216002920883,0.12645515892702086,,,,
gas_particles_ge_300,9.55,10.55,10.05,1.0,point_estimate,3335,True,0.0520144878396872,0.06693938646444392,0.05587415892647219,0.19075455400695046,0.2414282145262161,0.05067366051926564,0.32821557595973383,0.13746102195278337,0.3313879106161977,0.14063335660924725,0.30948110294613096,0.1187265489391805,0.19657906131748956,0.005824507310539101,0.25090210746766817,0.060147553460717706,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.021906807670066752,1,single_feature_candidate_marginal,3,0.09924245043983632,0.05067366051926564,0.005824507310539101,0.01616076698768837,0.0035591708115291776,0.055978494885006475,0.13746102195278337,,,,
gas_particles_ge_300,9.55,10.75,10.15,1.1999999999999993,point_estimate,3753,True,0.05401893481464084,0.08073409153910481,0.07212188498157267,0.21161657471842416,0.24405720830407981,0.03244063358565566,0.3383903024323597,0.12677372771393552,0.3560396138985994,0.14442303918017524,0.3450565198639801,0.13343994514555596,0.2168533376400908,0.005236762921666638,0.24997626673436196,0.03835969201593781,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.010983094034619278,1,single_feature_candidate_marginal,3,0.11482209033232754,0.03244063358565566,0.005236762921666638,0.013393271291073205,0.0026981997722287654,0.06094527721610499,0.12677372771393552,,,,
gas_particles_ge_300,9.6,10.55,10.075,0.9500000000000011,point_estimate,3106,True,0.050768306986931466,0.06561768867427584,0.05564032789813519,0.18505120953219337,0.23868559887750246,0.05363438934530909,0.32442830804498823,0.13937709851279487,0.32977925638331396,0.1447280468511206,0.30690154714282636,0.12185033761063299,0.19180482761137108,0.006753618079177709,0.2496185440768463,0.06456733454465294,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.022877709240487598,1,single_feature_candidate_marginal,2,0.10099171942693044,0.05363438934530909,0.006753618079177709,0.015743220001278313,0.004784243643406044,0.05755494239506612,0.13937709851279487,,,,
gas_particles_ge_300,9.6,10.75,10.175,1.1500000000000004,point_estimate,3524,True,0.05275877178007809,0.07925860106395824,0.07197343730452326,0.20485552082026146,0.2399252636157032,0.035069742795441755,0.3349299579002533,0.13007443707999186,0.35627346718533826,0.1514179463650768,0.34569901432246725,0.1408434935022058,0.21133411202449012,0.0064785912042286675,0.2464435189281383,0.041587998107876833,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.010574452862871009,1,single_feature_candidate_marginal,3,0.1195909066401388,0.035069742795441755,0.0064785912042286675,0.015161613527515716,0.004101428654039507,0.06464928566279973,0.13007443707999186,,,,
log_sfr_gt_minus5,9.0,10.55,9.775,1.5500000000000007,paired_bootstrap_24,6380,True,0.06041729722751137,0.09856507273168262,0.058939110373354024,0.17060227877348796,0.22659987869237516,0.0559975999188872,0.29586053062058865,0.12525825184710068,0.30108680646391933,0.13048452769043137,0.25582805374478695,0.08522577497129899,0.17041171201181438,-0.00019056676167358844,0.23081814432714315,0.060215865553655185,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.04525875271913238,1,single_feature_candidate_marginal,4,0.07303682961479024,0.0559975999188872,-0.00019056676167358844,0.020848605759491184,0.0005219572860515609,0.05155146662440843,0.12525825184710068,0.045996045747276774,0.06223093202520973,0.11821635239277421,0.14664008880713475
log_sfr_gt_minus5,9.0,10.75,9.875,1.75,paired_bootstrap_24,6667,True,0.061143624895279455,0.1145502350406503,0.06407937096633139,0.18041914781426086,0.2254723060409753,0.045053158226714435,0.30564101972408864,0.12522187190982778,0.30878721716307467,0.1283680693488138,0.27148125545352875,0.09106210763926789,0.18060951369010364,0.00019036587584278508,0.2318535183074207,0.05143437049315985,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03730596170954592,1,single_feature_candidate_marginal,6,0.0778984523009287,0.045053158226714435,0.00019036587584278508,0.017041812646987814,0.0003328741223606879,0.05370934970276142,0.12522187190982778,0.03645458390139546,0.051852308279963163,0.1183974873685418,0.14193390401385597
log_sfr_gt_minus5,9.1,10.55,9.825,1.450000000000001,paired_bootstrap_24,5715,True,0.057419958211542145,0.09140620982138203,0.05492726815605881,0.16215033569587295,0.21763795224538063,0.05548761654950768,0.29191825461277376,0.12976791891690082,0.29532147747872345,0.1331711417828505,0.25485466160096504,0.09270432590509209,0.16168341298328473,-0.00046692271258821916,0.2220744769164659,0.05992414122059295,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.04046681587775841,1,single_feature_candidate_marginal,4,0.08140123034249655,0.05548761654950768,-0.00046692271258821916,0.020137879380291046,-0.00040465527867586393,0.05374626157682008,0.12976791891690082,0.048260961471982236,0.06268161302280581,0.11574677065843815,0.14702222697383865
log_sfr_gt_minus5,9.1,10.75,9.925,1.6500000000000004,paired_bootstrap_24,6002,True,0.05819656257766162,0.10711198529268899,0.059945701354383825,0.1786235806841504,0.224691051211372,0.0460674705272216,0.3097111953372085,0.13108761465305807,0.31126525477500744,0.13264167409085703,0.2787522310073024,0.10012865032315199,0.17807426848758764,-0.0005493121965627623,0.2306773440535137,0.05205376336936329,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03251302376770504,1,single_feature_candidate_marginal,4,0.08755256274014611,0.0460674705272216,-0.0005493121965627623,0.016518445433702955,0.00017794551244010304,0.05726646032657279,0.13108761465305807,0.035844519316264596,0.053196488453016486,0.1213062801750398,0.14534675513198725
log_sfr_gt_minus5,9.2,10.55,9.875,1.3500000000000014,paired_bootstrap_24,5117,True,0.05618084613457512,0.0853750312087615,0.051510827453775804,0.15780868638364803,0.21478985168724848,0.05698116530360045,0.2853431096034228,0.12753442321977476,0.2888204800777928,0.13101179369414478,0.2510431479039392,0.09323446152029119,0.15766107520693246,-0.00014761117671557855,0.21865886338289356,0.060850176999245525,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.037777332173853595,1,single_feature_candidate_marginal,4,0.08121885906518536,0.05698116530360045,-0.00014761117671557855,0.020547465171343593,0.00045814742124597463,0.05169065658524402,0.12753442321977476,0.04486269176290079,0.06556025442375489,0.12257066981670443,0.14548739340521546
log_sfr_gt_minus5,9.2,10.75,9.975,1.5500000000000007,paired_bootstrap_24,5404,True,0.05692826673599975,0.10077748374650926,0.05641196422381914,0.17109184052656332,0.2165869720730793,0.04549513154651599,0.302122959354305,0.13103111882774168,0.30291270074392207,0.13182086021735875,0.2736328082724478,0.10254096774588448,0.17161607161894335,0.0005242310923800342,0.22223891149636305,0.05114707096979973,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.029279892471474278,1,single_feature_candidate_marginal,5,0.08968243381583144,0.04549513154651599,0.0005242310923800342,0.017853677546311397,0.00044174673002800313,0.05608773894027819,0.13103111882774168,0.038036435067574766,0.05403306543055312,0.11666504595853502,0.1421995480003968
log_sfr_gt_minus5,9.3,10.55,9.925,1.25,paired_bootstrap_24,4529,True,0.052227254994828075,0.07903871128904723,0.049138789017536016,0.17303175455119707,0.23583595922627448,0.06280420467507741,0.305271490693736,0.13223973614253892,0.3078037769233649,0.13477202237216784,0.27181817630184346,0.09878642175064639,0.1736111520999195,0.0005793975487224379,0.23915267221077108,0.06612091765957401,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03598560062152145,1,single_feature_candidate_marginal,4,0.08531019217276037,0.06280420467507741,0.0005793975487224379,0.02275962304152876,0.0019754496955479706,0.05489760061594667,0.13223973614253892,0.053948737129112516,0.07370805817041394,0.1229973264054127,0.15259002715281877
log_sfr_gt_minus5,9.3,10.75,10.025,1.4499999999999993,paired_bootstrap_24,4816,True,0.0530452890452305,0.09404407538028206,0.053909909093085115,0.18495005675098583,0.23389106820658417,0.04894101145559834,0.31939179994516076,0.13444174319417493,0.3195394943039836,0.13458943755299776,0.2916183471216692,0.10666829037068334,0.18513530425947686,0.00018524750849102656,0.23880886334414964,0.053858806593163805,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.02792114718231442,1,single_feature_candidate_marginal,4,0.09345901733917664,0.04894101145559834,0.00018524750849102656,0.018406155149013642,0.00034057083127655985,0.05714094315418372,0.13444174319417493,0.03931429852266583,0.059185104308615406,0.11267159591794906,0.15143028476637657
log_sfr_gt_minus5,9.4,10.55,9.975000000000001,1.1500000000000004,paired_bootstrap_24,3999,True,0.05052822783476411,0.07376609654336391,0.047377752149694,0.17255520948334654,0.23530572681014533,0.06275051732679879,0.3126029377053441,0.14004772822199754,0.31392712282463264,0.1413719133412861,0.2830317243253592,0.11047651484201268,0.1727549698888855,0.0001997604055389568,0.23787709966851472,0.06532189018516818,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03089539849927342,1,single_feature_candidate_marginal,4,0.09772297924556209,0.06275051732679879,0.0001997604055389568,0.0227414892976667,0.0015470564642738882,0.05651191267459085,0.14004772822199754,0.05147418030203007,0.07191872444561241,0.12495311171820513,0.15794988203090296
log_sfr_gt_minus5,9.4,10.75,10.075,1.3499999999999996,paired_bootstrap_24,4286,True,0.051317830575007585,0.08834592480886617,0.05201862698111507,0.18482343562733053,0.22980534239672265,0.04498190676939212,0.32370856592664854,0.138885130299318,0.32576816609807047,0.14094473047073994,0.3054944450003515,0.12067100937302097,0.18582491982042,0.001001484193089458,0.23492709735464726,0.05010366172731673,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.020273721097718966,1,single_feature_candidate_marginal,5,0.1069872933111222,0.04498190676939212,0.001001484193089458,0.01874849815659857,0.0015213126782803732,0.06246801440390218,0.138885130299318,0.037014747123179946,0.05672793321028667,0.12805370116951068,0.16429211732098803
log_sfr_gt_minus5,9.5,10.55,10.025,1.0500000000000007,paired_bootstrap_24,3491,True,0.05027170422720225,0.06820735501314275,0.046198476524999275,0.1688594817151728,0.22987576669877763,0.06101628498360484,0.31327240127893385,0.14441291956376107,0.3147436841156385,0.14588420240046573,0.2872148118312718,0.118355330116099,0.16951802016133743,0.0006585384461646471,0.23369998458014649,0.0648405028649737,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.027528872284366734,1,single_feature_candidate_marginal,5,0.10567892004661755,0.06101628498360484,0.0006585384461646471,0.02227827679308292,0.0028508698751745776,0.06113244074756263,0.14441291956376107,0.044598459806566446,0.07402384881512414,0.1277308911556953,0.16301451408963358
log_sfr_gt_minus5,9.5,10.75,10.125,1.25,paired_bootstrap_24,3778,True,0.050990882716715855,0.08230353085866438,0.05071907745152701,0.18563656695873704,0.23093271728638784,0.0452961503276508,0.32694421018785647,0.14130764322911943,0.32966413085024737,0.14402756389151034,0.3101980797872133,0.12456151282847627,0.1862006434655918,0.0005640765068547493,0.23776315707644247,0.05212659011770543,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.019466051063034062,1,single_feature_candidate_marginal,4,0.1136334485298352,0.0452961503276508,0.0005640765068547493,0.01582204722831551,0.001976747787568567,0.0612359034043615,0.14130764322911943,0.03672036666723433,0.05726845277556057,0.12347594610437429,0.16138471266908733
log_sfr_gt_minus5,9.55,10.55,10.05,1.0,paired_bootstrap_24,3254,True,0.05071195471917683,0.06589316337995317,0.04553258884199477,0.16702415141904997,0.2286487222472259,0.061624570828175934,0.3103187903012973,0.1432946388822473,0.3114385932053606,0.14441444178631063,0.28460010337602765,0.11757595195697768,0.1675185755462369,0.000494424127186921,0.23287593293444991,0.06585178151539994,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.026838489829332957,1,single_feature_candidate_marginal,3,0.10502724777651679,0.061624570828175934,0.000494424127186921,0.020075106868087556,0.002738402362638115,0.05864663363687794,0.1432946388822473,0.050387922745659286,0.0676407427032496,0.11895548091193758,0.15796574136971797
log_sfr_gt_minus5,9.55,10.75,10.15,1.1999999999999993,paired_bootstrap_24,3541,True,0.05132098772825176,0.07975510357181324,0.049997427020725106,0.17563035137899558,0.21823113061228216,0.04260077923328659,0.3200144667256438,0.14438411534664825,0.32406654997999873,0.14843619860100316,0.3078198604624792,0.13218950908348365,0.17574461960414933,0.00011426822515375745,0.2239109853823183,0.04828063400332272,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.016246689517519508,1,single_feature_candidate_marginal,5,0.11988573974333921,0.04260077923328659,0.00011426822515375745,0.016939526157154633,0.003063654542112687,0.06575170182005796,0.14438411534664825,0.03068483469676811,0.05544179405962905,0.13079770524900122,0.18187666070507116
log_sfr_gt_minus5,9.6,10.55,10.075,0.9500000000000011,paired_bootstrap_24,3025,True,0.049429837379742624,0.06431509945073541,0.044934009967486394,0.1585504133523936,0.22760955639066022,0.06905914303826663,0.30816503632769265,0.14961462297529907,0.30955451665708733,0.15100410330469374,0.2814750373067537,0.12292462395436013,0.15959431639550975,0.0010439030431161622,0.23164520064018373,0.07309478728779015,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.028079479350333614,1,single_feature_candidate_marginal,2,0.10894422934533818,0.06905914303826663,0.0010439030431161622,0.021328195413460843,0.0051312997467560795,0.06359790467468887,0.14961462297529907,0.0536228460025147,0.08305856441112758,0.13426607825565315,0.16533109653025713
log_sfr_gt_minus5,9.6,10.75,10.175,1.1500000000000004,paired_bootstrap_24,3312,True,0.05001009553651259,0.07793105186515893,0.049327733101528055,0.17390822016301064,0.22010349513125876,0.04619527496824813,0.32298793658576563,0.149079716422755,0.32632446820772765,0.152416248044717,0.30983991313959136,0.13593169297658073,0.17397016847723376,6.194831422312586e-05,0.22556825304376488,0.05166003288075424,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.016484555068136286,1,single_feature_candidate_marginal,5,0.12378731023161196,0.04619527496824813,6.194831422312586e-05,0.016492926096442345,0.004855159111818441,0.06823156285486726,0.149079716422755,0.03628371694253051,0.06190730730703867,0.1312143249338814,0.17759960704003858
gas_particles_ge_100_and_log_sfr_gt_minus5,9.0,10.55,9.775,1.5500000000000007,paired_bootstrap_24,6380,True,0.06041729722751137,0.09856507273168262,0.058939110373354024,0.17060227877348796,0.22659987869237516,0.0559975999188872,0.29586053062058865,0.12525825184710068,0.30108680646391933,0.13048452769043137,0.25582805374478695,0.08522577497129899,0.17041171201181438,-0.00019056676167358844,0.23081814432714315,0.060215865553655185,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.04525875271913238,1,single_feature_candidate_marginal,4,0.07303682961479024,0.0559975999188872,-0.00019056676167358844,0.020848605759491184,0.0005219572860515609,0.05155146662440843,0.12525825184710068,0.04563043897687929,0.06881589336996777,0.11927107323045505,0.14221398347356648
gas_particles_ge_100_and_log_sfr_gt_minus5,9.0,10.75,9.875,1.75,paired_bootstrap_24,6667,True,0.061143624895279455,0.1145502350406503,0.06407937096633139,0.18041914781426086,0.2254723060409753,0.045053158226714435,0.30564101972408864,0.12522187190982778,0.30878721716307467,0.1283680693488138,0.27148125545352875,0.09106210763926789,0.18060951369010364,0.00019036587584278508,0.2318535183074207,0.05143437049315985,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03730596170954592,1,single_feature_candidate_marginal,6,0.0778984523009287,0.045053158226714435,0.00019036587584278508,0.017041812646987814,0.0003328741223606879,0.05370934970276142,0.12522187190982778,0.03715066335636581,0.05303962515952719,0.11585784540605656,0.13856730755198074
gas_particles_ge_100_and_log_sfr_gt_minus5,9.1,10.55,9.825,1.450000000000001,paired_bootstrap_24,5715,True,0.057419958211542145,0.09140620982138203,0.05492726815605881,0.16215033569587295,0.21763795224538063,0.05548761654950768,0.29191825461277376,0.12976791891690082,0.29532147747872345,0.1331711417828505,0.25485466160096504,0.09270432590509209,0.16168341298328473,-0.00046692271258821916,0.2220744769164659,0.05992414122059295,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.04046681587775841,1,single_feature_candidate_marginal,4,0.08140123034249655,0.05548761654950768,-0.00046692271258821916,0.020137879380291046,-0.00040465527867586393,0.05374626157682008,0.12976791891690082,0.044880022344743704,0.06638985966386121,0.12211664159956415,0.14757991851843288
gas_particles_ge_100_and_log_sfr_gt_minus5,9.1,10.75,9.925,1.6500000000000004,paired_bootstrap_24,6002,True,0.05819656257766162,0.10711198529268899,0.059945701354383825,0.1786235806841504,0.224691051211372,0.0460674705272216,0.3097111953372085,0.13108761465305807,0.31126525477500744,0.13264167409085703,0.2787522310073024,0.10012865032315199,0.17807426848758764,-0.0005493121965627623,0.2306773440535137,0.05205376336936329,int_log_mgas,int_log_gas_fraction,leave_one_out_drop_from_l3_plus_all_internal,1,0.03251302376770504,1,single_feature_candidate_marginal,4,0.08755256274014611,0.0460674705272216,-0.0005493121965627623,0.016518445433702955,0.00017794551244010304,0.05726646032657279,0.13108761465305807,0.035980103226896015,0.05847415849512228,0.1221100257109572,0.14387656426158474
