file,file_type,object,shape,dtype,search_terms,agn_bh_feedback_terms
outputs/data/results.json,json_key,per_feature.env_log_mhalo,,dict,halo,
outputs/data/results.json,json_key,per_feature.env_log_mhalo.class,,str,halo,
outputs/data/results.json,json_key,per_feature.env_log_mhalo.feature,,str,halo,
outputs/data/results.json,json_key,per_feature.env_log_mhalo.r,,float,halo,
outputs/data/results.json,json_key,per_feature.env_log_mhalo.ci_lo,,float,halo,
outputs/data/results.json,json_key,per_feature.env_log_mhalo.ci_hi,,float,halo,
outputs/data/results.json,json_key,per_feature.env_log_mhalo.n,,int,halo,
outputs/data/results.json,json_key,per_feature.env_log_nsubs,,dict,,
outputs/data/results.json,json_key,per_feature.env_log_nsubs.class,,str,,
outputs/data/results.json,json_key,per_feature.env_log_nsubs.feature,,str,,
outputs/data/results.json,json_key,per_feature.env_log_nsubs.r,,float,,
outputs/data/results.json,json_key,per_feature.env_log_nsubs.ci_lo,,float,,
outputs/data/results.json,json_key,per_feature.env_log_nsubs.ci_hi,,float,,
outputs/data/results.json,json_key,per_feature.env_log_nsubs.n,,int,,
outputs/data/results.json,json_key,per_feature.env_log_n5mpc,,dict,,
outputs/data/results.json,json_key,per_feature.env_log_n5mpc.class,,str,,
outputs/data/results.json,json_key,per_feature.env_log_n5mpc.feature,,str,,
outputs/data/results.json,json_key,per_feature.env_log_n5mpc.r,,float,,
outputs/data/results.json,json_key,per_feature.env_log_n5mpc.ci_lo,,float,,
outputs/data/results.json,json_key,per_feature.env_log_n5mpc.ci_hi,,float,,
outputs/data/results.json,json_key,per_feature.env_log_n5mpc.n,,int,,
outputs/data/results.json,json_key,per_feature.env_log_rho_local,,dict,,
outputs/data/results.json,json_key,per_feature.env_log_rho_local.class,,str,,
outputs/data/results.json,json_key,per_feature.env_log_rho_local.feature,,str,,
outputs/data/results.json,json_key,per_feature.env_log_rho_local.r,,float,,
outputs/data/results.json,json_key,per_feature.env_log_rho_local.ci_lo,,float,,
outputs/data/results.json,json_key,per_feature.env_log_rho_local.ci_hi,,float,,
outputs/data/results.json,json_key,per_feature.env_log_rho_local.n,,int,,
outputs/data/results.json,json_key,per_feature.int_log_mstar,,dict,star,
outputs/data/results.json,json_key,per_feature.int_log_mstar.class,,str,star,
outputs/data/results.json,json_key,per_feature.int_log_mstar.feature,,str,star,
outputs/data/results.json,json_key,per_feature.int_log_mstar.r,,float,star,
outputs/data/results.json,json_key,per_feature.int_log_mstar.ci_lo,,float,star,
outputs/data/results.json,json_key,per_feature.int_log_mstar.ci_hi,,float,star,
outputs/data/results.json,json_key,per_feature.int_log_mstar.n,,int,star,
outputs/data/results.json,json_key,per_feature.int_log_mgas,,dict,gas,
outputs/data/results.json,json_key,per_feature.int_log_mgas.class,,str,gas,
outputs/data/results.json,json_key,per_feature.int_log_mgas.feature,,str,gas,
outputs/data/results.json,json_key,per_feature.int_log_mgas.r,,float,gas,
outputs/data/results.json,json_key,per_feature.int_log_mgas.ci_lo,,float,gas,
outputs/data/results.json,json_key,per_feature.int_log_mgas.ci_hi,,float,gas,
outputs/data/results.json,json_key,per_feature.int_log_mgas.n,,int,gas,
outputs/data/results.json,json_key,per_feature.int_log_sfr,,dict,sfr,
outputs/data/results.json,json_key,per_feature.int_log_sfr.class,,str,sfr,
outputs/data/results.json,json_key,per_feature.int_log_sfr.feature,,str,sfr,
outputs/data/results.json,json_key,per_feature.int_log_sfr.r,,float,sfr,
outputs/data/results.json,json_key,per_feature.int_log_sfr.ci_lo,,float,sfr,
outputs/data/results.json,json_key,per_feature.int_log_sfr.ci_hi,,float,sfr,
outputs/data/results.json,json_key,per_feature.int_log_sfr.n,,int,sfr,
outputs/data/results.json,json_key,per_feature.int_log_ssfr,,dict,sfr,
outputs/data/results.json,json_key,per_feature.int_log_ssfr.class,,str,sfr,
outputs/data/results.json,json_key,per_feature.int_log_ssfr.feature,,str,sfr,
outputs/data/results.json,json_key,per_feature.int_log_ssfr.r,,float,sfr,
outputs/data/results.json,json_key,per_feature.int_log_ssfr.ci_lo,,float,sfr,
outputs/data/results.json,json_key,per_feature.int_log_ssfr.ci_hi,,float,sfr,
outputs/data/results.json,json_key,per_feature.int_log_ssfr.n,,int,sfr,
outputs/data/results.json,json_key,per_feature.int_log_rstar,,dict,star,
outputs/data/results.json,json_key,per_feature.int_log_rstar.class,,str,star,
outputs/data/results.json,json_key,per_feature.int_log_rstar.feature,,str,star,
outputs/data/results.json,json_key,per_feature.int_log_rstar.r,,float,star,
outputs/data/results.json,json_key,per_feature.int_log_rstar.ci_lo,,float,star,
outputs/data/results.json,json_key,per_feature.int_log_rstar.ci_hi,,float,star,
outputs/data/results.json,json_key,per_feature.int_log_rstar.n,,int,star,
outputs/data/results.json,json_key,per_feature.int_metallicity,,dict,metal,
outputs/data/results.json,json_key,per_feature.int_metallicity.class,,str,metal,
outputs/data/results.json,json_key,per_feature.int_metallicity.feature,,str,metal,
outputs/data/results.json,json_key,per_feature.int_metallicity.r,,float,metal,
outputs/data/results.json,json_key,per_feature.int_metallicity.ci_lo,,float,metal,
outputs/data/results.json,json_key,per_feature.int_metallicity.ci_hi,,float,metal,
outputs/data/results.json,json_key,per_feature.int_metallicity.n,,int,metal,
outputs/data/results.json,json_key,per_feature.halo_log_msub,,dict,halo,
outputs/data/results.json,json_key,per_feature.halo_log_msub.class,,str,halo,
outputs/data/results.json,json_key,per_feature.halo_log_msub.feature,,str,halo,
outputs/data/results.json,json_key,per_feature.halo_log_msub.r,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_log_msub.ci_lo,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_log_msub.ci_hi,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_log_msub.n,,int,halo,
outputs/data/results.json,json_key,per_feature.halo_vmax,,dict,halo,
outputs/data/results.json,json_key,per_feature.halo_vmax.class,,str,halo,
outputs/data/results.json,json_key,per_feature.halo_vmax.feature,,str,halo,
outputs/data/results.json,json_key,per_feature.halo_vmax.r,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_vmax.ci_lo,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_vmax.ci_hi,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_vmax.n,,int,halo,
outputs/data/results.json,json_key,per_feature.halo_veldisp,,dict,halo,
outputs/data/results.json,json_key,per_feature.halo_veldisp.class,,str,halo,
outputs/data/results.json,json_key,per_feature.halo_veldisp.feature,,str,halo,
outputs/data/results.json,json_key,per_feature.halo_veldisp.r,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_veldisp.ci_lo,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_veldisp.ci_hi,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_veldisp.n,,int,halo,
outputs/data/results.json,json_key,per_feature.halo_log_spin,,dict,halo,
outputs/data/results.json,json_key,per_feature.halo_log_spin.class,,str,halo,
outputs/data/results.json,json_key,per_feature.halo_log_spin.feature,,str,halo,
outputs/data/results.json,json_key,per_feature.halo_log_spin.r,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_log_spin.ci_lo,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_log_spin.ci_hi,,float,halo,
outputs/data/results.json,json_key,per_feature.halo_log_spin.n,,int,halo,
outputs/data/results.json,json_key,per_feature.halo_fstar,,dict,star;halo,
outputs/data/results.json,json_key,per_feature.halo_fstar.class,,str,star;halo,
outputs/data/results.json,json_key,per_feature.halo_fstar.feature,,str,star;halo,
outputs/data/results.json,json_key,per_feature.halo_fstar.r,,float,star;halo,
outputs/data/results.json,json_key,per_feature.halo_fstar.ci_lo,,float,star;halo,
outputs/data/results.json,json_key,per_feature.halo_fstar.ci_hi,,float,star;halo,
outputs/data/results.json,json_key,per_feature.halo_fstar.n,,int,star;halo,
outputs/data/results.json,json_key,gap,,dict,,
outputs/data/results.json,json_key,gap.best_class,,str,,
outputs/data/results.json,json_key,gap.second_class,,str,,
outputs/data/results.json,json_key,gap.gap_mean,,float,,
outputs/data/results.json,json_key,gap.gap_ci_lo,,float,,
outputs/data/results.json,json_key,gap.gap_ci_hi,,float,,
outputs/data/results.json,json_key,gap.class_r2,,dict,,
outputs/data/results.json,json_key,gap.class_r2.env,,float,,
outputs/data/results.json,json_key,gap.class_r2.internal,,float,,
outputs/data/results.json,json_key,gap.class_r2.halo,,float,halo,
outputs/data/results.json,json_key,gap.n_listwise,,int,,
outputs/data/results.json,json_key,verdict,,str,,
outputs/simba_CV/results.json,json_key,delta_logmstar,,dict,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env,,dict,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.class_key,,str,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.target,,str,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.metric,,str,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.score,,float,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.ci_lo,,float,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.ci_hi,,float,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.n_listwise,,int,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.n_features,,int,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.env.feature_names,,list,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal,,dict,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.class_key,,str,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.target,,str,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.metric,,str,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.score,,float,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.ci_lo,,float,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.ci_hi,,float,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.n_listwise,,int,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.n_features,,int,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.internal.feature_names,,list,star,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo,,dict,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.class_key,,str,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.target,,str,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.metric,,str,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.score,,float,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.ci_lo,,float,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.ci_hi,,float,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.n_listwise,,int,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.n_features,,int,star;halo,
outputs/simba_CV/results.json,json_key,delta_logmstar.halo.feature_names,,list,star;halo,
outputs/simba_CV/results.json,json_key,per_feature,,dict,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_mhalo,,dict,halo,
outputs/simba_CV/results.json,json_key,per_feature.env_log_mhalo.class,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.env_log_mhalo.feature,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.env_log_mhalo.r,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.env_log_mhalo.ci_lo,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.env_log_mhalo.ci_hi,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.env_log_mhalo.n,,int,halo,
outputs/simba_CV/results.json,json_key,per_feature.env_log_nsubs,,dict,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_nsubs.class,,str,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_nsubs.feature,,str,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_nsubs.r,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_nsubs.ci_lo,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_nsubs.ci_hi,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_nsubs.n,,int,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_n5mpc,,dict,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_n5mpc.class,,str,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_n5mpc.feature,,str,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_n5mpc.r,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_n5mpc.ci_lo,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_n5mpc.ci_hi,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_n5mpc.n,,int,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_rho_local,,dict,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_rho_local.class,,str,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_rho_local.feature,,str,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_rho_local.r,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_rho_local.ci_lo,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_rho_local.ci_hi,,float,,
outputs/simba_CV/results.json,json_key,per_feature.env_log_rho_local.n,,int,,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mstar,,dict,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mstar.class,,str,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mstar.feature,,str,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mstar.r,,float,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mstar.ci_lo,,float,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mstar.ci_hi,,float,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mstar.n,,int,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mgas,,dict,gas,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mgas.class,,str,gas,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mgas.feature,,str,gas,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mgas.r,,float,gas,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mgas.ci_lo,,float,gas,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mgas.ci_hi,,float,gas,
outputs/simba_CV/results.json,json_key,per_feature.int_log_mgas.n,,int,gas,
outputs/simba_CV/results.json,json_key,per_feature.int_log_sfr,,dict,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_sfr.class,,str,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_sfr.feature,,str,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_sfr.r,,float,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_sfr.ci_lo,,float,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_sfr.ci_hi,,float,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_sfr.n,,int,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_ssfr,,dict,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_ssfr.class,,str,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_ssfr.feature,,str,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_ssfr.r,,float,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_ssfr.ci_lo,,float,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_ssfr.ci_hi,,float,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_ssfr.n,,int,sfr,
outputs/simba_CV/results.json,json_key,per_feature.int_log_rstar,,dict,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_rstar.class,,str,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_rstar.feature,,str,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_rstar.r,,float,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_rstar.ci_lo,,float,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_rstar.ci_hi,,float,star,
outputs/simba_CV/results.json,json_key,per_feature.int_log_rstar.n,,int,star,
outputs/simba_CV/results.json,json_key,per_feature.int_metallicity,,dict,metal,
outputs/simba_CV/results.json,json_key,per_feature.int_metallicity.class,,str,metal,
outputs/simba_CV/results.json,json_key,per_feature.int_metallicity.feature,,str,metal,
outputs/simba_CV/results.json,json_key,per_feature.int_metallicity.r,,float,metal,
outputs/simba_CV/results.json,json_key,per_feature.int_metallicity.ci_lo,,float,metal,
outputs/simba_CV/results.json,json_key,per_feature.int_metallicity.ci_hi,,float,metal,
outputs/simba_CV/results.json,json_key,per_feature.int_metallicity.n,,int,metal,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_msub,,dict,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_msub.class,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_msub.feature,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_msub.r,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_msub.ci_lo,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_msub.ci_hi,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_msub.n,,int,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_vmax,,dict,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_vmax.class,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_vmax.feature,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_vmax.r,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_vmax.ci_lo,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_vmax.ci_hi,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_vmax.n,,int,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_veldisp,,dict,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_veldisp.class,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_veldisp.feature,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_veldisp.r,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_veldisp.ci_lo,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_veldisp.ci_hi,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_veldisp.n,,int,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_spin,,dict,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_spin.class,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_spin.feature,,str,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_spin.r,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_spin.ci_lo,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_spin.ci_hi,,float,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_log_spin.n,,int,halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_fstar,,dict,star;halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_fstar.class,,str,star;halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_fstar.feature,,str,star;halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_fstar.r,,float,star;halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_fstar.ci_lo,,float,star;halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_fstar.ci_hi,,float,star;halo,
outputs/simba_CV/results.json,json_key,per_feature.halo_fstar.n,,int,star;halo,
outputs/simba_CV/results.json,json_key,gap,,dict,,
outputs/simba_CV/results.json,json_key,gap.best_class,,str,,
outputs/simba_CV/results.json,json_key,gap.second_class,,str,,
outputs/simba_CV/results.json,json_key,gap.gap_mean,,float,,
outputs/simba_CV/results.json,json_key,gap.gap_ci_lo,,float,,
outputs/simba_CV/results.json,json_key,gap.gap_ci_hi,,float,,
outputs/simba_CV/results.json,json_key,gap.class_r2,,dict,,
outputs/simba_CV/results.json,json_key,gap.class_r2.env,,float,,
outputs/simba_CV/results.json,json_key,gap.class_r2.internal,,float,,
outputs/simba_CV/results.json,json_key,gap.class_r2.halo,,float,halo,
outputs/simba_CV/results.json,json_key,gap.n_listwise,,int,,
outputs/simba_CV/results.json,json_key,verdict,,str,,
outputs/simba_CV/results.json,json_key,quenched_z0,,dict,,
outputs/simba_CV/results.json,json_key,quenched_z0.env,,dict,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.class_key,,str,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.target,,str,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.metric,,str,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.score,,float,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.ci_lo,,float,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.ci_hi,,float,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.n_listwise,,int,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.n_features,,int,,
outputs/simba_CV/results.json,json_key,quenched_z0.env.feature_names,,list,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal,,dict,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.class_key,,str,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.target,,str,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.metric,,str,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.score,,float,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.ci_lo,,float,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.ci_hi,,float,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.n_listwise,,int,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.n_features,,int,,
outputs/simba_CV/results.json,json_key,quenched_z0.internal.feature_names,,list,,
outputs/simba_CV/results.json,json_key,quenched_z0.halo,,dict,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.class_key,,str,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.target,,str,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.metric,,str,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.score,,float,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.ci_lo,,float,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.ci_hi,,float,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.n_listwise,,int,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.n_features,,int,halo,
outputs/simba_CV/results.json,json_key,quenched_z0.halo.feature_names,,list,halo,
outputs/simba_CV/results.json,json_key,gap_auc,,dict,,
outputs/simba_CV/results.json,json_key,gap_auc.best_class,,str,,
outputs/simba_CV/results.json,json_key,gap_auc.second_class,,str,,
outputs/simba_CV/results.json,json_key,gap_auc.gap_mean,,float,,
outputs/simba_CV/results.json,json_key,gap_auc.gap_ci_lo,,float,,
outputs/simba_CV/results.json,json_key,gap_auc.gap_ci_hi,,float,,
outputs/simba_CV/results.json,json_key,gap_auc.class_auc,,dict,,
outputs/simba_CV/results.json,json_key,gap_auc.class_auc.env,,float,,
outputs/simba_CV/results.json,json_key,gap_auc.class_auc.internal,,float,,
outputs/simba_CV/results.json,json_key,gap_auc.class_auc.halo,,float,halo,
outputs/simba_CV/results.json,json_key,gap_auc.n_listwise,,int,,
outputs/simba_CV/results.json,json_key,verdict_auc,,str,,
outputs/simba_CV/results.json,json_key,delta_log_msub,,dict,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env,,dict,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.class_key,,str,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.target,,str,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.metric,,str,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.score,,float,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.ci_lo,,float,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.ci_hi,,float,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.n_listwise,,int,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.n_features,,int,,
outputs/simba_CV/results.json,json_key,delta_log_msub.env.feature_names,,list,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal,,dict,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.class_key,,str,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.target,,str,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.metric,,str,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.score,,float,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.ci_lo,,float,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.ci_hi,,float,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.n_listwise,,int,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.n_features,,int,,
outputs/simba_CV/results.json,json_key,delta_log_msub.internal.feature_names,,list,,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo,,dict,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.class_key,,str,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.target,,str,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.metric,,str,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.score,,float,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.ci_lo,,float,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.ci_hi,,float,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.n_listwise,,int,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.n_features,,int,halo,
outputs/simba_CV/results.json,json_key,delta_log_msub.halo.feature_names,,list,halo,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub,,dict,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.best_class,,str,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.second_class,,str,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.gap_mean,,float,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.gap_ci_lo,,float,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.gap_ci_hi,,float,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.class_r2,,dict,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.class_r2.env,,float,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.class_r2.internal,,float,,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.class_r2.halo,,float,halo,
outputs/simba_CV/results.json,json_key,gap_delta_log_msub.n_listwise,,int,,
outputs/simba_CV/results.json,json_key,verdict_delta_log_msub,,str,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar,,dict,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env,,dict,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_orig,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_resid,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_resid_lo,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_resid_hi,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.retention,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_geom,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_geom_lo,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_geom_hi,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_geom_plus,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_marg,,float,star,
